PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL)
09-Jan-12,Well_#12,24,"1,991",157.673,0,35.32643,114.524,76.091,"115,172","79,218","79,218",447
10-Jan-12,Well_#12,24,"1,982",157.703,0,36.55619,112.673,77.33,"116,088","79,849","79,849",453
11-Jan-12,Well_#12,24,"1,976",157.742,0,37.32432,110.672,75.552,"117,051","80,513","80,513",454
12-Jan-12,Well_#12,24,"1,981",157.755,0,37.26861,111.518,76.349,"118,009","81,177","81,177",455
13-Jan-12,Well_#12,24,"2,085",157.618,0,25.04865,128.414,68.562,"118,454","81,471","81,471",456
14-Jan-12,Well_#12,24,"2,030",157.682,0,33.90922,119.024,74.951,"119,230","82,013","82,013",457
15-Jan-12,Well_#12,24,"2,008",157.78,0,36.81705,114.91,77.347,"120,182","82,671","82,671",458
16-Jan-12,Well_#12,24,"2,029",157.77,0,34.5858,118.055,75.344,"121,016","83,251","83,251",458
17-Jan-12,Well_#12,24,"2,047",157.753,0,33.64225,120.741,73.832,"121,817","83,808","83,808",460
18-Jan-12,Well_#12,24,"2,035",157.789,0,35.81649,119.125,78.175,"122,723","84,437","84,437",461
19-Jan-12,Well_#12,24,"2,040",157.796,0,35.79315,119.611,75.381,"123,616","85,055","85,055",462
20-Jan-12,Well_#12,24,"2,044",157.802,0,35.78677,119.909,75,"124,523","85,681","85,681",463
21-Jan-12,Well_#12,24,"2,048",157.812,0,35.73403,120.438,77.046,"125,439","86,316","86,316",465
22-Jan-12,Well_#12,24,"2,053",157.822,0,35.76702,120.962,77.525,"126,361","86,956","86,956",466
23-Jan-12,Well_#12,24,"2,058",157.825,0,35.72871,121.62,77.651,"127,274","87,554","87,554",467
24-Jan-12,Well_#12,24,"2,057",157.822,0,35.81267,121.112,75.808,"128,196","88,167","88,167",468
25-Jan-12,Well_#12,24,"2,062",157.83,0,35.77642,121.887,77.447,"129,117","88,808","88,808",468
26-Jan-12,Well_#12,24,"2,071",157.823,0,35.32137,123.354,75.958,"129,999","89,419","89,419",469
27-Jan-12,Well_#12,24,"2,068",157.827,0,35.80701,122.308,74.27,"130,919","90,057","90,057",469
28-Jan-12,Well_#12,24,"2,072",157.844,0,35.82626,122.246,70.215,"131,847","90,699","90,699",470
29-Jan-12,Well_#12,24,"2,077",157.853,0,35.78561,122.791,70.353,"132,777","91,344","91,344",472
30-Jan-12,Well_#12,24,"2,084",157.857,0,35.67143,123.762,74.202,"133,696","91,989","91,989",472
31-Jan-12,Well_#12,24,"2,094",157.854,0,35.18268,125.363,74.404,"134,597","92,623","92,623",474
01-Feb-12,Well_#12,24,"2,103",157.852,0,34.73082,126.546,74.008,"135,484","93,247","93,247",476
02-Feb-12,Well_#12,24,"2,107",157.858,0,34.99313,127.051,76.279,"136,390","93,882","93,882",478
03-Feb-12,Well_#12,24,"2,115",157.864,0,34.8862,127.916,76.539,"137,292","94,516","94,516",480
04-Feb-12,Well_#12,24,"2,126",157.853,0,34.31351,129.597,76.88,"138,173","95,135","95,135",482
05-Feb-12,Well_#12,24,"2,135",157.85,0,33.94835,130.896,76.456,"139,046","95,746","95,746",484
06-Feb-12,Well_#12,24,"2,142",157.848,0,33.78744,131.805,77.918,"139,916","96,353","96,353",486
07-Feb-12,Well_#12,24,"2,149",157.85,0,33.68887,132.204,76.287,"140,784","96,960","96,960",487
08-Feb-12,Well_#12,24,"2,153",157.856,0,33.78217,132.418,75.981,"141,658","97,569","97,569",487
09-Feb-12,Well_#12,24,"2,160",157.856,0,33.76866,133.466,77.356,"142,529","98,178","98,178",488
10-Feb-12,Well_#12,24,"2,166",157.861,0,33.80922,134.127,77.968,"143,404","98,789","98,789",488
11-Feb-12,Well_#12,24,"2,171",157.869,0,33.08553,134.713,78.884,"144,260","99,388","99,388",489
12-Feb-12,Well_#12,24,"2,177",157.876,0,33.76333,135.31,77.427,"145,133","100,000","100,000",490
13-Feb-12,Well_#12,24,"2,185",157.88,0,33.62242,136.096,76.39,"146,002","100,608","100,608",490
14-Feb-12,Well_#12,24,"2,192",157.88,0,33.42073,136.994,77.945,"146,865","101,212","101,212",491
15-Feb-12,Well_#12,24,"2,196",157.888,0,33.44871,137.303,78.831,"147,732","101,819","101,819",491
16-Feb-12,Well_#12,24,"2,200",157.893,0,33.43927,137.412,77.075,"148,602","102,426","102,426",492
17-Feb-12,Well_#12,24,"2,211",157.884,0,32.81187,139.335,77.034,"149,443","103,012","103,012",493
18-Feb-12,Well_#12,18.17,"2,221",157.761,0,30.04794,140.324,74.829,"149,997","103,400","103,400",494
19-Feb-12,Well_#12,24,"2,212",157.839,0,32.64329,139.538,77.824,"150,834","103,982","103,982",495
20-Feb-12,Well_#12,24,"2,209",157.883,0,33.32822,138.461,78.574,"151,708","104,590","104,590",496
21-Feb-12,Well_#12,21,"2,212",157.407,0,31.61117,139.544,74.04,"152,370","105,053","105,053",496
22-Feb-12,Well_#12,24,0,0,0,32.371,140.031,75.487,"153,198","105,643","105,643",497
23-Feb-12,Well_#12,24,0,0,0,30.45036,143.787,74.083,"153,961","106,171","106,171",498
24-Feb-12,Well_#12,24,0,0,0,28.12113,147.715,72.647,"154,618","106,624","106,624",498
25-Feb-12,Well_#12,24,0,0,0,31.5199,143.505,74.347,"155,433","107,187","107,187",498
26-Feb-12,Well_#12,24,0,0,0,32.30492,141.847,73.111,"156,273","107,767","107,767",499
27-Feb-12,Well_#12,24,0,0,0,34.30342,138.061,76.579,"157,178","108,392","108,392",499
28-Feb-12,Well_#12,24,"2,187",156.057,0,36.25593,134.281,79.393,"158,159","109,065","109,065",501
29-Feb-12,Well_#12,24,"2,218",158.042,0,35.82482,135.986,80.37,"159,115","109,722","109,722",502
01-Mar-12,Well_#12,24,"2,224",158.053,0,35.80977,136.476,76.945,"160,228","110,490","110,490",526
02-Mar-12,Well_#12,24,"2,227",158.067,0,35.81696,136.748,76.751,"161,377","111,283","111,283",556
03-Mar-12,Well_#12,24,"2,237",158.072,0,34.98626,138.321,76.981,"162,473","112,053","112,053",570
04-Mar-12,Well_#12,24,"2,237",158.087,0,35.67581,137.627,76.429,"163,618","112,845","112,845",592
05-Mar-12,Well_#12,24,"2,240",158.095,0,35.77648,137.943,76.469,"164,773","113,641","113,641",601
06-Mar-12,Well_#12,24,"2,243",158.09,0,35.79894,138.446,78.362,"165,932","114,441","114,441",607
07-Mar-12,Well_#12,22.65,"2,250",158.067,0,34.2146,139.207,78.434,"166,973","115,160","115,160",621
08-Mar-12,Well_#12,23.51,"2,263",158.024,0,33.56515,141.634,74.054,"167,972","115,900","115,900",650
09-Mar-12,Well_#12,24,"2,257",158.081,0,35.23956,140.248,76.975,"169,092","116,672","116,672",659
10-Mar-12,Well_#12,24,"2,261",158.082,0,35.18316,140.813,77.973,"170,207","117,453","117,453",671
11-Mar-12,Well_#12,24,"2,264",158.084,0,35.289,141.025,77.78,"171,337","118,231","118,231",684
12-Mar-12,Well_#12,24,"2,267",158.089,0,35.33169,140.864,75.642,"172,467","119,011","119,011",711
13-Mar-12,Well_#12,24,"2,271",158.089,0,35.32299,141.637,77.901,"173,599","119,792","119,792",740
14-Mar-12,Well_#12,14.18,"2,279",158.081,0,33.74774,142.459,79.852,"174,221","120,225","120,225",759
15-Mar-12,Well_#12,5.66,"2,338",157.214,0,26.46517,151.826,60.577,"174,360","120,324","120,324",803
16-Mar-12,Well_#12,24,"2,271",158.009,0,35.29882,141.221,73.616,"175,494","121,103","121,103",952
17-Mar-12,Well_#12,24,"2,273",158.045,0,35.29869,141.726,74.276,"176,625","121,881","121,881",980
18-Mar-12,Well_#12,15,"2,292",157.822,0,31.73845,144.33,71.868,"177,192","122,275","122,275","1,002"
19-Mar-12,Well_#12,24,"2,277",158.027,0,35.32523,142.169,78.463,"178,326","123,053","123,053","1,034"
20-Mar-12,Well_#12,24,"2,280",158.045,0,35.28359,142.563,78.669,"179,460","123,830","123,830","1,069"
21-Mar-12,Well_#12,5.83,"2,382",156.954,0,19.5481,157.079,54.997,"179,556","123,898","123,898","1,095"
22-Mar-12,Well_#12,24,"2,286",157.966,0,34.8159,143.256,78.285,"180,660","124,655","124,655","1,136"
23-Mar-12,Well_#12,24,"2,282",158.029,0,35.23332,142.611,78.949,"181,786","125,430","125,430","1,177"
24-Mar-12,Well_#12,24,"2,287",158.052,0,34.84633,142.511,76.402,"182,911","126,204","126,204","1,210"
25-Mar-12,Well_#12,24,"2,295",158.057,0,35.18439,143.724,78.98,"184,079","127,001","127,001","1,246"
26-Mar-12,Well_#12,24,"2,324",157.983,0,32.37276,149.437,78.878,"185,010","127,639","127,639","1,289"
27-Mar-12,Well_#12,24,"2,302",158.037,0,34.79709,145.132,80.422,"186,114","128,431","128,431","1,323"
28-Mar-12,Well_#12,24,"2,306",158.047,0,34.69769,145.694,80.237,"187,209","129,186","129,186","1,394"
29-Mar-12,Well_#12,24,"2,309",158.056,0,34.69238,145.813,80.335,"188,319","129,944","129,944","1,432"
30-Mar-12,Well_#12,21.75,"2,327",157.97,0,32.25621,148.62,78.187,"189,212","130,552","130,552","1,477"
31-Mar-12,Well_#12,24,"2,309",158.079,0,35.23183,144.715,78.016,"190,367","131,335","131,335","1,518"
01-Apr-12,Well_#12,24,"2,315",158.081,0,34.87931,145.778,79.679,"191,490","132,102","132,102","1,562"
02-Apr-12,Well_#12,22,"2,324",158.041,0,33.59743,147.043,79.292,"192,467","132,768","132,768","1,604"
03-Apr-12,Well_#12,24,"2,320",158.094,0,34.95932,146.112,79.258,"193,599","133,541","133,541","1,652"
04-Apr-12,Well_#12,24,"2,324",158.102,0,34.81751,146.366,78.528,"194,728","134,310","134,310","1,698"
05-Apr-12,Well_#12,24,"2,328",158.111,0,34.80171,146.575,77.436,"195,857","135,079","135,079","1,739"
06-Apr-12,Well_#12,24,"2,332",158.116,0,34.77944,147.258,78.44,"196,985","135,845","135,845","1,793"
07-Apr-12,Well_#12,24,"2,385",157.95,0,29.04831,157.49,75.23,"197,711","136,343","136,343","1,831"
08-Apr-12,Well_#12,24,"2,352",158.094,0,34.05479,150.653,80.122,"198,791","137,078","137,078","1,884"
09-Apr-12,Well_#12,24,"2,352",158.116,0,34.39536,150.231,81.01,"199,895","137,829","137,829","1,943"
10-Apr-12,Well_#12,24,"2,355",158.126,0,34.30708,150.52,80.955,"200,987","138,576","138,576","1,988"
11-Apr-12,Well_#12,21.83,"2,379",158.037,0,31.05453,154.171,76.545,"201,794","139,129","139,129","2,048"
12-Apr-12,Well_#12,24,"2,367",158.141,0,34.31034,151.588,80.42,"202,897","139,884","139,884","2,115"
13-Apr-12,Well_#12,24,"2,370",158.156,0,34.30717,152.019,81.079,"203,991","140,634","140,634","2,191"
14-Apr-12,Well_#12,24,"2,374",158.165,0,34.28067,151.94,78.118,"205,096","141,386","141,386","2,245"
15-Apr-12,Well_#12,24,"2,378",158.175,0,34.31705,152.448,79.097,"206,195","142,140","142,140","2,323"
16-Apr-12,Well_#12,24,"2,381",158.183,0,34.23687,152.965,80.543,"207,290","142,889","142,889","2,404"
17-Apr-12,Well_#12,24,"2,384",158.195,0,33.5761,152.979,79.555,"208,375","143,628","143,628","2,404"
18-Apr-12,Well_#12,24,"2,385",158.197,0,34.33009,152.987,77.756,"209,480","144,381","144,381","2,436"
19-Apr-12,Well_#12,14,"2,428",157.879,0,29.5223,160.392,72.135,"209,974","144,718","144,718","2,445"
20-Apr-12,Well_#12,24,"2,436",157.983,0,29.12867,162.748,76.69,"210,721","145,231","145,231","2,490"
21-Apr-12,Well_#12,24,"2,481",157.832,0,24.94422,172.592,73.903,"211,273","145,611","145,611","2,542"
22-Apr-12,Well_#12,11.11,"2,484",157.834,0,24.15702,172.777,73.081,"211,515","145,778","145,778","2,542"
23-Apr-12,Well_#12,7.5,"2,557",155.141,0,4.9064,170.429,20.965,"211,543","145,797","145,797","2,542"
24-Apr-12,Well_#12,21.22,"2,449",157.825,0,30.5,166.111,66.183,"212,199","146,235","146,235","2,587"
25-Apr-12,Well_#12,8.81,"2,409",157.713,0,25.0324,159.662,64.777,"212,495","146,434","146,434","2,675"
26-Apr-12,Well_#12,19.86,"2,331",158.195,0,33.22987,146.708,78.17,"213,332","146,996","146,996","2,714"
27-Apr-12,Well_#12,8.14,"2,308",157.694,0,33.2385,139.508,65.514,"213,710","147,257","147,257","2,745"
28-Apr-12,Well_#12,24,"2,250",158.333,0,39.19897,131.515,80.677,"214,883","148,024","148,024","2,773"
29-Apr-12,Well_#12,24,"2,215",158.372,0,42.19915,124.018,82.866,"216,188","148,887","148,887","2,797"
30-Apr-12,Well_#12,24,"2,164",158.42,0,47.25398,112.387,81.381,"217,572","149,799","149,799","2,836"
01-May-12,Well_#12,24,"2,158",158.392,0,46.47901,113.012,83.265,"218,980","150,733","150,733","2,860"
02-May-12,Well_#12,24,"2,241",158.148,0,36.32749,134.634,80.524,"220,117","151,497","151,497","2,872"
03-May-12,Well_#12,24,"2,251",157.986,0,33.80117,138.788,79.312,"221,111","152,165","152,165","2,889"
04-May-12,Well_#12,24,"2,203",157.237,0,36.01154,132.342,79.336,"222,246","152,925","152,925","2,908"
05-May-12,Well_#12,24,"2,196",157.932,0,36.22385,131.37,80.99,"223,353","153,668","153,668","2,926"
06-May-12,Well_#12,24,"2,176",157.889,0,36.46244,128.959,80.584,"224,461","154,410","154,410","2,944"
07-May-12,Well_#12,24,"2,153",157.86,0,37.10078,125.805,80.392,"225,584","155,149","155,149","2,960"
08-May-12,Well_#12,24,"2,140",157.803,0,36.76781,125.13,79.942,"226,679","155,883","155,883","3,064"
09-May-12,Well_#12,3.69,"2,155",157.758,0,30.82989,128.713,76.521,"226,805","155,969","155,969","3,068"
10-May-12,Well_#12,0,"2,326",151.871,0,0,9.747,5.686,"226,805","155,969","155,969","3,068"
11-May-12,Well_#12,0,"2,329",151.046,0,0,9.877,5.984,"226,805","155,969","155,969","3,068"
12-May-12,Well_#12,0,"2,331",150.546,0,0,5.692,5.711,"226,805","155,969","155,969","3,068"
13-May-12,Well_#12,0,"1,572",100.827,0,0,56.399,3.836,"226,805","155,969","155,969","3,068"
14-May-12,Well_#12,4.48,"2,310",153.941,0,11.90901,142.216,25.904,"226,844","155,992","155,992","3,068"
15-May-12,Well_#12,24,"2,179",157.54,0,33.81404,132.157,74.816,"227,757","156,629","156,629","3,084"
16-May-12,Well_#12,24,"2,171",157.631,0,33.74632,131.583,76.913,"228,636","157,226","157,226","3,100"
17-May-12,Well_#12,24,"2,154",157.659,0,35.10135,128.633,78.127,"229,594","157,869","157,869","3,116"
18-May-12,Well_#12,24,"2,131",157.715,0,36.76435,124.387,78.758,"230,647","158,582","158,582","3,135"
19-May-12,Well_#12,24,"1,254",93.146,0,36.91585,123.399,79.017,"231,713","159,306","159,306","3,155"
20-May-12,Well_#12,22.19,0,0,0,36.06817,122.788,78.89,"232,682","159,963","159,963","3,172"
21-May-12,Well_#12,0,0,0,0,0,0,19.688,"232,682","159,963","159,963","3,172"
22-May-12,Well_#12,0,"1,042",68.772,0,0,0,7.756,"232,682","159,963","159,963","3,172"
23-May-12,Well_#12,18.69,"2,106",157.283,0,34.8898,122.116,71.641,"233,407","160,445","160,445","3,175"
24-May-12,Well_#12,15.58,"1,382",103.215,0,32.95692,123.694,71.992,"233,931","160,795","160,795","3,177"
25-May-12,Well_#12,0.81,0,0,0,21.54291,130.396,73.892,"233,944","160,804","160,804","3,177"
26-May-12,Well_#12,0,0,0,0,0,0,8.547,"233,944","160,804","160,804","3,177"
27-May-12,Well_#12,13.86,0,0,0,34.44933,119.079,71.229,"234,459","161,147","161,147","3,178"
28-May-12,Well_#12,24,0,0,0,36.92985,116.231,78.891,"235,445","161,796","161,796","3,182"
29-May-12,Well_#12,24,0,0,0,37.2227,114.598,79.57,"236,439","162,448","162,448","3,183"
30-May-12,Well_#12,4.48,0,0,0,34.27581,114.98,79.604,"236,602","162,563","162,563","3,183"
31-May-12,Well_#12,17.53,"1,115",86.919,0,33.9402,115.475,70.601,"237,215","162,968","162,968","3,184"
01-Jun-12,Well_#12,24,"2,010",157.53,0,38.04887,110.803,78.305,"238,219","163,621","163,621","3,185"
02-Jun-12,Well_#12,10.47,"2,037",157.23,0,33.48495,112.938,72.279,"238,574","163,855","163,855","3,186"
03-Jun-12,Well_#12,3.19,"2,103",155.913,0,24.1771,121.241,49.8,"238,628","163,892","163,892","3,186"
04-Jun-12,Well_#12,24,"1,422",112.539,0,38.39619,108.537,78.249,"239,626","164,539","164,539","3,187"
05-Jun-12,Well_#12,24,"1,973",157.542,0,39.1824,105.719,75.597,"240,644","165,199","165,199","3,188"
06-Jun-12,Well_#12,22.83,"2,014",157.423,0,32.78745,113.348,74.663,"241,361","165,674","165,674","3,192"
07-Jun-12,Well_#12,24,"1,959",157.554,0,39.64154,104.292,77.383,"242,380","166,335","166,335","3,193"
08-Jun-12,Well_#12,24,"1,949",157.577,0,39.77759,102.964,75.049,"243,403","166,997","166,997","3,195"
09-Jun-12,Well_#12,24,"1,942",157.583,0,39.87388,102.247,74.827,"244,426","167,659","167,659","3,197"
10-Jun-12,Well_#12,24,"1,935",157.588,0,40.03941,101.646,76.143,"245,452","168,321","168,321","3,198"
11-Jun-12,Well_#12,24,"1,932",157.586,0,39.71146,101.558,74.907,"246,465","168,977","168,977","3,200"
12-Jun-12,Well_#12,24,"1,930",157.601,0,38.9232,101.453,77.019,"247,471","169,628","169,628","3,204"
13-Jun-12,Well_#12,24,"1,928",157.616,0,39.93874,101.222,77.344,"248,484","170,285","170,285","3,205"
14-Jun-12,Well_#12,24,"1,928",157.63,0,39.2483,101.195,77.784,"249,493","170,941","170,941","3,207"
15-Jun-12,Well_#12,24,"1,929",157.648,0,40.12313,100.89,75.586,"250,513","171,602","171,602","3,208"
16-Jun-12,Well_#12,24,"1,930",157.659,0,40.11622,101.242,77.758,"251,530","172,262","172,262","3,210"
17-Jun-12,Well_#12,24,"1,930",157.671,0,40.32293,100.999,77.772,"252,550","172,925","172,925","3,211"
18-Jun-12,Well_#12,2.31,"1,962",157.671,0,33.63596,106.735,76.734,"252,653","172,987","172,987","3,211"
19-Jun-12,Well_#12,20.69,"1,984",157.199,0,35.9155,107.706,70.197,"253,480","173,525","173,525","3,212"
20-Jun-12,Well_#12,23.67,"1,967",157.596,0,37.93659,106.23,75.995,"254,406","174,158","174,158","3,220"
21-Jun-12,Well_#12,24,"1,956",157.657,0,39.51488,103.944,75.535,"255,426","174,818","174,818","3,226"
22-Jun-12,Well_#12,24,"1,968",157.66,0,38.55982,105.989,76.079,"256,409","175,465","175,465","3,231"
23-Jun-12,Well_#12,24,"1,957",157.701,0,40.15516,103.546,78.949,"257,446","176,141","176,141","3,233"
24-Jun-12,Well_#12,24,"1,160",93.794,0,41.25631,101.955,80.123,"258,507","176,831","176,831","3,242"
25-Jun-12,Well_#12,24,"1,953",157.757,0,41.28289,102.232,80.51,"259,567","177,524","177,524","3,252"
26-Jun-12,Well_#12,24,"1,956",157.774,0,41.2574,102.56,80.646,"260,616","178,213","178,213","3,260"
27-Jun-12,Well_#12,24,"1,960",157.79,0,41.27179,102.666,80,"261,669","178,905","178,905","3,312"
28-Jun-12,Well_#12,24,"1,964",157.807,0,41.30792,102.693,77.961,"262,727","179,603","179,603","3,354"
29-Jun-12,Well_#12,24,"1,967",157.825,0,41.28631,103.107,77.505,"263,787","180,304","180,304","3,406"
30-Jun-12,Well_#12,24,"1,968",157.852,0,41.33453,102.767,75.122,"264,848","181,006","181,006","3,458"
01-Jul-12,Well_#12,24,"1,969",157.88,0,41.32717,102.979,78.641,"265,788","181,630","181,630","3,522"
02-Jul-12,Well_#12,24,"1,970",157.903,0,41.32176,102.869,79.495,"266,779","182,288","182,288","3,577"
03-Jul-12,Well_#12,24,"1,972",157.929,0,41.30641,102.867,80.528,"267,773","182,947","182,947","3,651"
04-Jul-12,Well_#12,24,"1,974",157.955,0,41.33042,102.719,80.944,"268,771","183,607","183,607","3,728"
05-Jul-12,Well_#12,24,"1,971",157.99,0,41.94327,101.645,81.672,"269,787","184,277","184,277","3,823"
06-Jul-12,Well_#12,24,"1,972",158.023,0,42.31934,101.019,81.597,"270,818","184,956","184,956","3,919"
07-Jul-12,Well_#12,24,"1,975",158.045,0,42.26144,101.142,81.361,"271,852","185,637","185,637","4,024"
08-Jul-12,Well_#12,24,"1,986",158.055,0,41.40443,102.626,80.748,"272,860","186,302","186,302","4,133"
09-Jul-12,Well_#12,24,"1,990",158.071,0,41.32421,102.671,79.743,"273,866","186,965","186,965","4,249"
10-Jul-12,Well_#12,24,"1,993",158.09,0,41.30152,102.957,80.521,"274,873","187,629","187,629","4,378"
11-Jul-12,Well_#12,24,"1,998",158.106,0,41.2561,103.219,81.615,"275,879","188,293","188,293","4,522"
12-Jul-12,Well_#12,24,"2,028",158.067,0,38.44231,108.519,79.155,"276,792","188,919","188,919","4,649"
13-Jul-12,Well_#12,24,"2,031",158.03,0,37.79116,109.5,80.526,"277,666","189,498","189,498","4,788"
14-Jul-12,Well_#12,24,"2,026",158.019,0,37.7482,108.965,81.461,"278,536","190,075","190,075","4,927"
15-Jul-12,Well_#12,24,"2,022",158.011,0,37.76766,108.563,81.753,"279,397","190,646","190,646","5,066"
16-Jul-12,Well_#12,24,"2,022",158.015,0,37.77693,108.463,81.272,"280,250","191,211","191,211","5,131"
17-Jul-12,Well_#12,24,"2,017",157.993,0,37.78974,107.687,78.623,"280,999","191,702","191,702","5,224"
18-Jul-12,Well_#12,24,"2,010",157.974,0,37.92574,107.069,80.326,"281,837","192,250","192,250","5,276"
19-Jul-12,Well_#12,24,"1,996",157.977,0,38.47846,105.041,81.066,"282,680","192,802","192,802","5,316"
20-Jul-12,Well_#12,21.65,"2,019",157.855,0,34.14896,108.478,75.908,"283,355","193,244","193,244","5,366"
21-Jul-12,Well_#12,24,"1,984",157.937,0,38.71771,103.598,79.585,"284,215","193,796","193,796","5,454"
22-Jul-12,Well_#12,24,"1,966",157.965,0,39.78461,101.106,81.259,"285,090","194,360","194,360","5,509"
23-Jul-12,Well_#12,24,"1,961",157.957,0,39.51199,100.85,81.451,"285,950","194,920","194,920","5,518"
24-Jul-12,Well_#12,24,"1,950",157.955,0,39.80267,99.466,81.472,"286,813","195,479","195,479","5,528"
25-Jul-12,Well_#12,22.67,"1,966",157.86,0,35.77148,102.381,78.758,"287,590","196,003","196,003","5,537"
26-Jul-12,Well_#12,24,"1,935",157.945,0,40.27267,97.482,81.229,"288,532","196,637","196,637","5,547"
27-Jul-12,Well_#12,22.33,"1,952",157.872,0,36.84602,100.608,79.438,"289,327","197,177","197,177","5,556"
28-Jul-12,Well_#12,11.64,"1,930",157.945,0,38.64669,96.852,81.301,"289,767","197,476","197,476","5,562"
29-Jul-12,Well_#12,13.61,"1,807",145.497,0,33.79086,104.252,72.837,"290,198","197,774","197,774","5,569"
30-Jul-12,Well_#12,24,"1,947",157.825,0,36.6802,102.469,79.885,"290,985","198,309","198,309","5,712"
31-Jul-12,Well_#12,24,"1,932",157.846,0,37.4866,100.163,78.502,"291,856","198,894","198,894","5,887"
01-Aug-12,Well_#12,24,"1,913",157.887,0,38.3177,97.42,79.815,"292,729","199,492","199,492","6,105"
02-Aug-12,Well_#12,24,"1,899",157.909,0,39.44112,95.156,80.632,"293,619","200,104","200,104","6,294"
03-Aug-12,Well_#12,24,"1,869",157.974,0,42.23623,90.004,81.488,"294,556","200,748","200,748","6,462"
04-Aug-12,Well_#12,24,"1,934",157.869,0,35.3064,101.913,79.896,"295,250","201,225","201,225","6,598"
05-Aug-12,Well_#12,24,"1,932",157.85,0,35.71536,101.506,79.465,"295,943","201,704","201,704","6,733"
06-Aug-12,Well_#12,24,"1,931",157.848,0,35.74511,101.361,80.04,"296,645","202,188","202,188","6,891"
07-Aug-12,Well_#12,24,"1,932",157.85,0,35.73822,101.379,79.974,"297,348","202,672","202,672","7,031"
